mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.47554564476013184,0.005182784929947937,0.022815895080566407,0.0030580236973955124,10,1,2,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.7528248587570622,0.7401129943502824,0.7274011299435028,0.7471751412429378,0.751060820367751,0.7437149889323073,0.009252458935766511,13
1.074880266189575,0.08475207257041908,0.04796357154846191,0.01041731988997848,10,1,2,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.7556497175141242,0.7429378531073446,0.7259887005649718,0.7457627118644068,0.7553041018387553,0.7451286169779207,0.010823788353458666,9
0.4872854709625244,0.019636868486918153,0.02269597053527832,0.0026951778424753495,10,1,5,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.7471751412429378,0.7387005649717514,0.731638418079096,0.7570621468926554,0.7595473833097596,0.7468247308992401,0.010615267562136557,3
1.0721306324005127,0.07024560387116477,0.05092711448669433,0.007129546997927513,10,1,5,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.75,0.7429378531073446,0.730225988700565,0.7542372881355932,0.751060820367751,0.7456923900622507,0.00856957263019948,6
0.554923152923584,0.012926128974620903,0.029286718368530272,0.00470991083712821,10,2,2,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.7528248587570622,0.7528248587570622,0.730225988700565,0.75,0.751060820367751,0.7473873053164881,0.008648302135925446,1
1.041031789779663,0.078790860677134,0.04850583076477051,0.012315954018115086,10,2,2,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.7471751412429378,0.7471751412429378,0.7274011299435028,0.7584745762711864,0.7524752475247525,0.7465402472450634,0.010438049908710358,4
0.5132342338562011,0.033315343632560536,0.022034692764282226,0.002503240028302586,10,2,5,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.75,0.7443502824858758,0.730225988700565,0.7457627118644068,0.7524752475247525,0.74456284611512,0.007735619950244321,12
1.0055830478668213,0.075728083222997,0.04761991500854492,0.004398001559547283,10,2,5,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.748587570621469,0.7401129943502824,0.7274011299435028,0.7556497175141242,0.7538896746817539,0.7451282174222265,0.010381081976278982,11
0.6459663391113282,0.059507721540435814,0.031042098999023438,0.007819113980928995,20,1,2,100,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.7471751412429378,0.7189265536723164,0.7090395480225988,0.7471751412429378,0.7553041018387553,0.7355240972039092,0.0181088488555936,23
1.2897368907928466,0.08032497623021836,0.05820198059082031,0.006692058578832865,20,1,2,200,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.7471751412429378,0.7245762711864406,0.7146892655367232,0.7429378531073446,0.7524752475247525,0.7363707557196397,0.014341639047838127,21
0.6362298011779786,0.0547926329504694,0.027200698852539062,0.0028117753668878997,20,1,5,100,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.751412429378531,0.731638418079096,0.7231638418079096,0.7556497175141242,0.7524752475247525,0.7428679308608827,0.012984884606116088,15
1.229020595550537,0.12886002078819841,0.0643808364868164,0.013277197451425075,20,1,5,200,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.75,0.7330508474576272,0.7189265536723164,0.75,0.7567185289957568,0.7417391860251401,0.013833049069635193,19
0.6457227230072021,0.053089623099227136,0.02844243049621582,0.006714690421782084,20,2,2,100,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.7471751412429378,0.7372881355932204,0.7231638418079096,0.7556497175141242,0.7538896746817539,0.7434333021679892,0.012009929102531831,14
1.3135819911956788,0.1281579712763222,0.05589051246643066,0.01059668515914634,20,2,2,200,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.748587570621469,0.7372881355932204,0.7259887005649718,0.7598870056497176,0.7567185289957568,0.7456939882850271,0.012572285250830307,5
0.5778344631195068,0.07097409304493547,0.027747201919555663,0.005867758521929735,20,2,5,100,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.748587570621469,0.7401129943502824,0.7203389830508474,0.7542372881355932,0.751060820367751,0.7428675313051886,0.012200353815436278,16
1.2226229190826416,0.1287715781816756,0.04660501480102539,0.0021563769229062443,20,2,5,200,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.75,0.7443502824858758,0.7231638418079096,0.7570621468926554,0.7524752475247525,0.7454103037422387,0.011855571726829502,7
0.6247954845428467,0.04893125191240431,0.02722277641296387,0.0016522215323272846,,1,2,100,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.7457627118644068,0.7175141242937854,0.7033898305084746,0.7457627118644068,0.7496463932107497,0.7324151543483646,0.018535049483174512,24
